time,motor,position,current
38.3671,14,1926,283
38.399,15,1660,63
38.431,16,1832,68
38.463,17,962,19
38.4951,18,2020,9
38.5269,19,1556,-18
38.559,20,2050,-9
38.591,21,2044,-13
38.623,22,1544,53
38.6549,23,2064,3
38.687,24,1877,158
38.719,25,1807,23
38.7674,3,284,-39
38.7989,4,3529,0
38.8309,5,2050,12
38.8628,6,3458,51
38.8948,7,1911,-4
38.9268,8,2647,19
38.9589,9,1482,0
38.9908,10,2211,-4
39.0228,11,2844,-7
39.0548,12,1244,105
39.0868,13,2048,6
39.1189,14,1927,264
39.1509,15,1660,65
39.1828,16,1832,57
39.2148,17,962,18
39.2468,18,2020,7
39.2787,19,1556,-17
39.3107,20,2042,27
39.3427,21,2044,-11
39.3748,22,1604,170
39.4066,23,2064,2
39.4386,24,1884,95
39.4889,25,1807,19
39.5347,3,284,-39
39.5665,4,3529,0
39.5986,5,2051,6
39.6306,6,3458,49
39.6625,7,1911,-16
39.6945,8,2647,19
39.7265,9,1480,6
39.7585,10,2210,-4
39.7905,11,2844,-5
39.8225,12,1244,104
39.8544,13,2048,3
39.8864,14,1929,259
39.9184,15,1660,67
39.9504,16,1831,72
39.9824,17,962,22
40.0144,18,2020,7
40.0464,19,1555,-22
40.0783,20,2047,0
40.1103,21,2044,-8
40.1423,22,1613,89
40.1743,23,2065,0
40.2063,24,1949,193
40.2384,25,1807,23
40.2866,3,284,-39
40.3183,4,3529,0
40.3503,5,2050,12
40.3822,6,3458,52
40.4143,7,1912,-11
40.4463,8,2647,20
40.4782,9,1480,12
40.5103,10,2205,11
40.5422,11,2844,-7
40.5742,12,1307,232
40.6062,13,2048,5
40.6383,14,1933,203
40.6702,15,1660,64
40.7022,16,1831,69
40.7342,17,962,21
40.7662,18,2020,7
40.7981,19,1556,-14
40.8301,20,2050,-10
40.8621,21,2045,-15
40.8941,22,1621,23
40.9261,23,2066,0
40.9581,24,1952,159
40.99,25,1807,22
41.0385,3,284,-40
41.07,4,3529,0
41.1021,5,2050,12
41.134,6,3458,52
41.166,7,1911,-11
41.198,8,2647,17
41.23,9,1480,6
41.2619,10,2205,9
41.294,11,2845,-7
41.3259,12,1309,209
41.3579,13,2048,3
41.3898,14,1971,204
41.4219,15,1660,67
41.4539,16,1831,72
41.4859,17,962,21
41.5179,18,2020,8
41.5499,19,1556,-19
41.5819,20,2050,-10
41.6139,21,2044,-13
41.6459,22,1621,25
41.6779,23,2064,2
41.7099,24,1955,131
41.7418,25,1807,25
41.7902,3,284,-40
41.8218,4,3529,0
41.8538,5,2051,7
41.8858,6,3458,51
41.9178,7,1910,-2
41.9498,8,2647,19
41.9818,9,1482,0
42.0137,10,2210,-8
42.0458,11,2844,-7
42.0778,12,1323,81
42.1097,13,2047,5
42.1417,14,1973,194
42.1736,15,1660,68
42.2057,16,1832,66
42.2376,17,962,22
42.2697,18,2019,9
42.3017,19,1555,-27
42.3337,20,2043,20
42.3657,21,2044,-15
42.3976,22,1683,151
42.4296,23,2065,0
42.4616,24,1963,76
42.4936,25,1807,23
42.5418,3,284,-41
42.5735,4,3529,0
42.6055,5,2051,7
42.6374,6,3458,51
42.6694,7,1912,-11
42.7015,8,2647,20
42.7334,9,1480,8
42.7654,10,2211,-1
42.7974,11,2844,-3
42.8293,12,1323,76
42.8614,13,2047,2
42.8934,14,1974,178
42.9254,15,1660,67
42.9574,16,1831,73
42.9893,17,962,22
43.0214,18,2020,8
43.0534,19,1556,-25
43.0854,20,2049,-1
43.1173,21,2044,-12
43.1494,22,1691,76
43.1814,23,2064,3
43.2133,24,2014,148
43.2453,25,1807,20
43.2936,3,284,-40
43.3253,4,3529,0
43.3573,5,2050,12
43.3892,6,3458,51
43.4212,7,1911,-13
43.4532,8,2647,20
43.4852,9,1479,7
43.5172,10,2204,20
43.5492,11,2845,-7
43.5812,12,1380,251
43.6132,13,2047,4
43.6452,14,1981,117
43.6771,15,1660,64
43.7091,16,1831,71
43.7412,17,962,20
43.7731,18,2020,9
43.8051,19,1555,-14
43.8371,20,2051,-14
43.8692,21,2044,-19
43.9012,22,1697,14
43.9331,23,2064,2
43.9654,24,2016,132
43.9971,25,1807,20
44.046,3,284,-40
44.0772,4,3529,0
44.109,5,2051,10
44.141,6,3458,53
44.173,7,1911,-6
44.205,8,2647,21
44.237,9,1480,7
44.2692,10,2207,2
44.3012,11,2845,-7
44.3331,12,1390,158
44.365,13,2047,5
44.3969,14,1984,93
44.4289,15,1661,68
44.461,16,1831,67
44.4929,17,962,21
44.525,18,2020,9
44.5569,19,1556,-14
44.5889,20,2044,16
44.6209,21,2044,-13
44.6529,22,1759,122
44.6849,23,2064,2
44.7168,24,2026,39
44.7488,25,1807,19
44.7975,3,283,-41
44.8288,4,3529,0
44.8672,5,2050,12
44.894,6,3458,52
44.9279,7,1912,-11
44.9566,8,2647,21
44.9887,9,1479,12
45.0207,10,2204,28
45.0527,11,2846,-19
45.0847,12,1447,304
45.1167,13,2047,3
45.1486,14,1992,32
45.1806,15,1662,55
45.2126,16,1835,42
45.2446,17,962,21
45.2766,18,2020,8
45.3086,19,1556,-14
45.3406,20,2050,-7
45.3726,21,2044,-20
45.4045,22,1768,56
45.4365,23,2064,2
45.4685,24,2026,40
45.5005,25,1807,17
45.5489,3,284,-41
45.5805,4,3529,0
45.6125,5,2050,8
45.6445,6,3459,48
45.6765,7,1911,-6
45.7085,8,2647,21
45.7404,9,1479,12
45.7723,10,2205,15
45.8044,11,2846,-18
45.8364,12,1461,190
45.8684,13,2046,5
45.9003,14,1991,36
45.9324,15,1663,52
45.9644,16,1839,19
45.9963,17,962,22
46.0284,18,2020,8
46.0603,19,1556,-35
46.0923,20,2042,27
46.1243,21,2044,-12
46.1563,22,1834,125
46.1883,23,2064,2
46.2203,24,2032,10
46.2522,25,1812,0
46.3006,3,284,-40
46.3322,4,3529,0
46.3642,5,2050,8
46.3962,6,3458,54
46.4281,7,1911,-14
46.4601,8,2647,20
46.4921,9,1479,13
46.5241,10,2202,35
46.5561,11,2847,-24
46.5881,12,1521,337
46.6201,13,2046,11
46.6521,14,1996,0
46.6841,15,1667,21
46.716,16,1839,16
46.7481,17,962,20
46.78,18,2020,8
46.8121,19,1556,-34
46.844,20,2049,-2
46.876,21,2044,-13
46.908,22,1843,51
46.94,23,2066,0
46.9719,24,2031,10
47.0039,25,1813,0
47.0523,3,284,-41
47.0839,4,3529,0
47.1159,5,2051,4
47.1479,6,3459,37
47.1799,7,1911,-12
47.2119,8,2647,21
47.2439,9,1479,9
47.2759,10,2203,25
47.308,11,2846,-25
47.3398,12,1536,200
47.3718,13,2046,10
47.4038,14,1995,12
47.4358,15,1668,21
47.4678,16,1841,14
47.4998,17,962,20
47.5318,18,2021,4
47.5638,19,1556,-37
47.5958,20,2042,29
47.6278,21,2045,-14
47.6597,22,1912,95
47.6917,23,2064,2
47.7237,24,2037,-10
47.7557,25,1813,0
47.804,3,284,-41
47.8357,4,3529,0
47.8677,5,2051,8
47.8997,6,3459,38
47.9316,7,1911,-13
47.9636,8,2647,20
47.9956,9,1479,13
48.0276,10,2201,41
48.0596,11,2849,-38
48.0916,12,1603,285
48.1236,13,2046,10
48.1556,14,2000,-5
48.1876,15,1669,18
48.2196,16,1841,13
48.2515,17,962,19
48.2835,18,2021,3
48.3155,19,1556,-35
48.3474,20,2049,-1
48.3794,21,2044,-15
48.4114,22,1920,34
48.4434,23,2064,2
48.4754,24,2037,-9
48.5074,25,1813,0
48.5557,3,284,-36
48.5874,4,3529,0
48.6193,5,2054,1
48.6513,6,3459,38
48.6833,7,1911,-13
48.7153,8,2647,21
48.7472,9,1479,7
48.7793,10,2202,29
48.8113,11,2848,-35
48.8433,12,1613,188
48.8753,13,2046,12
48.9072,14,2000,-7
48.9392,15,1669,18
48.9713,16,1841,6
49.0032,17,962,20
49.0352,18,2023,0
49.0672,19,1556,-37
49.0991,20,2042,28
49.1312,21,2044,-15
49.1631,22,1973,72
49.1952,23,2064,2
49.2272,24,2037,-12
49.2591,25,1813,0
49.3077,3,284,-41
49.3391,4,3529,0
49.3711,5,2052,0
49.4031,6,3459,41
49.435,7,1912,-13
49.4669,8,2647,20
49.499,9,1479,10
49.5309,10,2202,37
49.5632,11,2849,-39
49.5952,12,1646,232
49.627,13,2046,11
49.6591,14,2000,-8
49.6911,15,1669,17
49.723,16,1841,8
49.755,17,962,19
49.787,18,2022,0
49.8192,19,1556,-29
49.851,20,2048,0
49.883,21,2045,-21
49.9149,22,1976,56
49.9468,23,2064,2
49.9789,24,2037,-12
50.0108,25,1813,0
50.0913,3,284,-41
50.1234,4,3529,0
50.1548,5,2055,0
50.1868,6,3459,41
50.2187,7,1911,-14
50.2509,8,2647,20
50.2827,9,1479,8
50.3147,10,2202,37
50.3468,11,2849,-38
50.3787,12,1645,230
50.4106,13,2046,13
50.4427,14,2000,-8
50.4746,15,1742,7
50.5149,16,1842,5
50.5386,17,963,19
50.5706,18,2022,0
50.6026,19,1556,-28
50.6346,20,2048,0
50.6666,21,2044,-19
50.6986,22,1975,49
50.7306,23,2064,2
50.7625,24,2037,-11
50.7946,25,1813,0
50.8427,3,284,-39
50.8745,4,3530,0
50.9065,5,2055,0
50.9385,6,3459,41
50.9705,7,1911,-23
51.0024,8,2647,20
51.0345,9,1479,8
51.0664,10,2202,37
51.0985,11,2849,-38
51.1305,12,1645,231
51.1624,13,2046,11
51.1944,14,2000,-8
51.2264,15,1742,6
51.2584,16,1842,4
51.2903,17,962,19
51.3224,18,2022,0
51.3544,19,1556,-32
51.3863,20,2048,0
51.4183,21,2044,-16
51.4504,22,1976,53
51.4823,23,2064,3
51.5142,24,2037,-12
51.5463,25,1887,0
51.5946,3,284,-43
51.6263,4,3529,0
51.6585,5,2055,0
51.6903,6,3459,42
51.7222,7,1911,-17
51.7541,8,2647,16
51.7861,9,1479,8
51.8182,10,2202,37
51.8502,11,2849,-40
51.8822,12,1646,229
51.9141,13,2046,13
51.9462,14,2000,-8
51.9781,15,1814,28
52.0101,16,1841,9
52.0422,17,962,19
52.0741,18,2022,0
52.1061,19,1556,-35
52.1381,20,2048,0
52.17,21,2044,-20
52.202,22,1976,52
52.234,23,2064,3
52.266,24,2037,-12
52.2981,25,1888,0
52.3464,3,284,-42
52.378,4,3529,0
52.41,5,2055,0
52.442,6,3459,42
52.474,7,1911,-12
52.5059,8,2647,21
52.538,9,1479,9
52.57,10,2202,39
52.6019,11,2849,-39
52.6339,12,1645,229
52.6659,13,2046,12
52.6979,14,2000,-8
52.73,15,1814,26
52.7619,16,1841,10
52.7939,17,962,19
52.8259,18,2022,0
52.8578,19,1555,-37
52.8898,20,2048,0
52.9218,21,2044,-17
52.9537,22,1976,53
52.9857,23,2064,2
53.0178,24,2037,-11
53.0497,25,1961,4
53.0982,3,284,-43
53.1297,4,3529,0
53.1617,5,2055,0
53.1937,6,3459,43
53.2257,7,1912,-24
53.2577,8,2647,21
53.2897,9,1479,3
53.3217,10,2203,37
53.3536,11,2849,-40
53.3856,12,1652,154
53.4176,13,2046,12
53.4496,14,1997,0
53.4815,15,1883,58
53.5135,16,1841,11
53.5456,17,963,19
53.5776,18,2022,0
53.6095,19,1555,-32
53.6415,20,2049,-2
53.6736,21,2044,-16
53.7055,22,1977,48
53.7375,23,2064,2
53.7696,24,2037,-12
53.8014,25,1964,-1
53.8499,3,284,-37
53.8815,4,3529,0
53.9134,5,2055,0
53.9454,6,3459,43
53.9774,7,1911,-14
54.0094,8,2647,21
54.0414,9,1479,7
54.0733,10,2203,35
54.1054,11,2849,-40
54.1374,12,1652,153
54.1693,13,2046,11
54.2014,14,1999,-6
54.2334,15,1886,35
54.2654,16,1840,16
54.2973,17,962,18
54.3293,18,2022,0
54.3613,19,1556,-22
54.3932,20,2049,0
54.4252,21,2045,-13
54.4572,22,1978,34
54.4892,23,2064,1
54.5212,24,2037,-12
54.5533,25,2020,16
54.6016,3,284,-45
54.6332,4,3529,0
54.6652,5,2055,-1
54.6972,6,3459,41
54.7292,7,1911,-12
54.7612,8,2647,20
54.7931,9,1480,6
54.8251,10,2202,31
54.8571,11,2849,-40
54.8891,12,1652,152
54.9211,13,2046,15
54.9531,14,1999,-1
54.9851,15,1889,48
55.0171,16,1840,15
55.049,17,962,19
55.0811,18,2022,0
55.1131,19,1556,-36
55.1451,20,2049,-2
55.177,21,2044,-21
55.2091,22,1978,36
55.241,23,2064,1
55.273,24,2037,-13
55.305,25,2020,14
