time,motor,position,current
38.7537,3,286,-58
38.7854,4,3528,0
38.8174,5,2044,0
38.8493,6,3452,92
38.8814,7,1910,-9
38.9133,8,2646,24
38.9452,9,1489,0
38.9774,10,2218,-3
39.0093,11,2837,0
39.0413,12,987,5
39.0734,13,2047,0
39.1053,14,1586,0
39.1373,15,1674,0
39.1693,16,1746,44
39.2013,17,944,47
39.2332,18,2020,8
39.2651,19,1557,-51
39.2972,20,1985,0
39.3291,21,2072,0
39.3611,22,1389,7
39.3931,23,2067,0
39.4253,24,1599,0
39.4572,25,1812,0
39.5059,3,286,-74
39.5371,4,3529,0
39.5691,5,2044,0
39.6011,6,3452,91
39.633,7,1910,-12
39.6651,8,2646,23
39.6971,9,1489,0
39.7293,10,2219,-8
39.7612,11,2837,0
39.7931,12,987,2
39.825,13,2047,0
39.8571,14,1585,0
39.889,15,1674,0
39.921,16,1767,89
39.953,17,944,44
39.985,18,2020,4
40.0169,19,1557,-53
40.0489,20,1986,-4
40.0971,21,2072,0
40.1291,22,1389,8
40.1609,23,2066,0
40.1928,24,1599,0
40.2247,25,1812,0
40.2732,3,286,-55
40.3048,4,3528,0
40.3367,5,2044,0
40.3687,6,3451,102
40.4007,7,1910,-9
40.4327,8,2646,23
40.4647,9,1489,0
40.4967,10,2219,-9
40.5287,11,2837,0
40.5607,12,988,3
40.5927,13,2047,0
40.6246,14,1585,0
40.6567,15,1674,0
40.6887,16,1767,87
40.7207,17,953,73
40.7526,18,2020,4
40.7846,19,1557,-54
40.8167,20,1986,-5
40.8486,21,2073,0
40.8806,22,1389,7
40.9126,23,2067,0
40.9446,24,1599,0
40.9765,25,1812,0
41.0249,3,286,-53
41.0565,4,3529,0
41.0885,5,2044,0
41.1205,6,3452,94
41.1525,7,1910,-9
41.1845,8,2646,25
41.2165,9,1489,0
41.2484,10,2219,-9
41.2805,11,2837,0
41.3124,12,992,-1
41.3444,13,2047,0
41.3764,14,1585,0
41.4084,15,1674,0
41.4404,16,1789,127
41.4724,17,954,64
41.5044,18,2020,6
41.5364,19,1557,-63
41.5684,20,1986,-8
41.6003,21,2073,0
41.6324,22,1389,6
41.6643,23,2066,0
41.6963,24,1599,0
41.7283,25,1812,0
41.7771,3,286,-53
41.8083,4,3528,0
41.8403,5,2044,0
41.8722,6,3452,92
41.9042,7,1910,-10
41.9362,8,2645,27
41.9682,9,1489,0
42.0001,10,2219,-10
42.0322,11,2837,0
42.0642,12,992,-7
42.0962,13,2047,0
42.1281,14,1585,0
42.1601,15,1674,0
42.1921,16,1809,186
42.224,17,954,59
42.2561,18,2020,8
42.288,19,1557,-84
42.32,20,1986,-8
42.352,21,2073,0
42.384,22,1389,7
42.4161,23,2066,0
42.448,24,1599,0
42.48,25,1812,1
42.5284,3,287,-68
42.56,4,3529,0
42.592,5,2044,0
42.624,6,3452,97
42.656,7,1910,-12
42.688,8,2646,23
42.7199,9,1489,0
42.7519,10,2219,-7
42.7838,11,2837,0
42.816,12,992,-7
42.8479,13,2047,0
42.8799,14,1585,0
42.9118,15,1674,0
42.9439,16,1817,228
42.9758,17,955,60
43.0078,18,2020,9
43.0398,19,1557,-69
43.0718,20,1986,-9
43.1038,21,2073,0
43.1357,22,1389,7
43.1678,23,2066,0
43.1997,24,1599,0
43.2317,25,1811,0
43.376,3,286,-53
43.4076,4,3528,0
43.4396,5,2044,0
43.4718,6,3451,92
43.5036,7,1910,-12
43.5356,8,2646,23
43.5676,9,1488,-26
43.5995,10,2219,-7
43.6316,11,2837,0
43.6636,12,992,-8
43.6956,13,2047,0
43.7275,14,1585,0
43.7596,15,1674,0
43.7914,16,1817,225
43.8235,17,955,61
43.8555,18,2020,8
43.8875,19,1557,-83
43.9197,20,1986,-9
43.9518,21,2074,0
43.9838,22,1389,7
44.0157,23,2066,0
44.0475,24,1599,0
44.0794,25,1811,2
44.1281,3,286,-55
44.1595,4,3529,0
44.1914,5,2047,14
44.2233,6,3452,92
44.2553,7,1910,-6
44.2873,8,2646,23
44.3194,9,1488,-24
44.3515,10,2219,-9
44.3834,11,2837,0
44.4153,12,993,-7
44.4474,13,2047,0
44.4797,14,1585,0
44.5113,15,1674,0
44.5433,16,1818,222
44.5753,17,955,64
44.6073,18,2020,8
44.6393,19,1557,-85
44.6712,20,1986,-10
44.7033,21,2073,0
44.7353,22,1389,6
44.7676,23,2066,0
44.7995,24,1599,0
44.8313,25,1812,2
44.88,3,286,-65
44.9114,4,3529,0
44.9432,5,2048,19
44.9751,6,3452,94
45.007,7,1910,-10
45.0392,8,2645,23
45.0711,9,1488,-25
45.103,10,2219,-8
45.1351,11,2837,3
45.1909,12,992,-7
45.215,13,2048,0
45.247,14,1585,0
45.2789,15,1674,0
45.3109,16,1817,224
45.3429,17,956,62
45.3749,18,2020,8
45.4069,19,1558,-86
45.4389,20,1986,-9
45.4709,21,2073,0
45.5029,22,1389,7
45.5348,23,2066,0
45.5668,24,1599,0
45.5988,25,1811,2
45.6471,3,286,-61
45.6788,4,3529,0
45.7108,5,2049,9
45.7428,6,3452,100
45.7748,7,1910,-8
45.8068,8,2646,23
45.8387,9,1489,-23
45.8707,10,2219,-9
45.9027,11,2837,6
45.9347,12,992,-10
45.9667,13,2047,0
45.9987,14,1585,0
46.0307,15,1674,0
46.0626,16,1817,222
46.0947,17,956,60
46.1266,18,2020,10
46.1585,19,1557,-86
46.1906,20,1986,-9
46.2225,21,2058,-52
46.2545,22,1389,6
46.2865,23,2068,0
46.3185,24,1599,0
46.3504,25,1811,3
46.3988,3,287,-54
46.4304,4,3529,0
46.4624,5,2050,13
46.4944,6,3451,93
46.5263,7,1910,-8
46.5583,8,2646,23
46.5902,9,1488,-28
46.6223,10,2219,-7
46.6542,11,2837,6
46.6862,12,992,-9
46.7183,13,2047,4
46.7502,14,1585,0
46.7821,15,1674,1
46.8141,16,1817,224
46.846,17,955,63
46.8781,18,2020,9
46.91,19,1557,-83
46.942,20,1986,-8
46.974,21,2058,-53
47.006,22,1389,7
47.038,23,2068,0
47.07,24,1599,0
47.102,25,1811,3
47.1502,3,287,-53
47.1818,4,3529,0
47.2138,5,2050,13
47.2458,6,3452,95
47.2777,7,1910,-9
47.3098,8,2646,23
47.3417,9,1488,-30
47.3737,10,2219,-8
47.4058,11,2837,6
47.4376,12,993,-8
47.4696,13,2047,4
47.5016,14,1585,0
47.5336,15,1674,0
47.5655,16,1817,221
47.5976,17,955,61
47.6295,18,2020,8
47.6614,19,1557,-85
47.6935,20,1986,-9
47.7255,21,2058,-50
47.7574,22,1389,6
47.7894,23,2068,0
47.8214,24,1599,0
47.8533,25,1811,3
47.9017,3,286,-52
47.9333,4,3529,0
47.9652,5,2050,10
47.9973,6,3452,97
48.0293,7,1910,-11
48.0612,8,2646,25
48.0932,9,1488,-24
48.1251,10,2219,-9
48.1572,11,2837,7
48.1892,12,992,-7
48.2211,13,2047,5
48.2531,14,1585,0
48.2851,15,1674,0
48.3171,16,1817,221
48.3491,17,956,64
48.3811,18,2020,6
48.4131,19,1557,-85
48.4451,20,1986,-8
48.4771,21,2054,-161
48.5091,22,1389,6
48.5411,23,2068,0
48.5731,24,1599,0
48.605,25,1811,3
48.7494,3,286,-52
48.781,4,3529,0
48.813,5,2050,9
48.8449,6,3451,92
48.8769,7,1910,-12
48.909,8,2646,23
48.941,9,1488,-25
48.9729,10,2218,-38
49.0049,11,2837,7
49.0369,12,992,-9
49.069,13,2047,4
49.1008,14,1585,0
49.1329,15,1674,0
49.1649,16,1817,221
49.1969,17,955,59
49.2288,18,2020,8
49.2608,19,1557,-84
49.2928,20,1986,-9
49.3247,21,2055,-102
49.3568,22,1389,6
49.3888,23,2068,0
49.4208,24,1599,0
49.4528,25,1811,2
49.5015,3,286,-56
49.5327,4,3528,0
49.5647,5,2050,10
49.5968,6,3451,95
49.6289,7,1910,-12
49.6608,8,2646,25
49.6928,9,1486,-20
49.7247,10,2213,-16
49.7567,11,2837,5
49.7889,12,1010,31
49.821,13,2047,6
49.8527,14,1585,0
49.885,15,1674,0
49.9166,16,1819,194
49.9487,17,956,49
49.9806,18,2020,8
50.0126,19,1557,-86
50.0448,20,1987,-16
50.0766,21,2053,-76
50.1086,22,1389,6
50.1406,23,2069,-2
50.1726,24,1599,0
50.2046,25,1811,3
50.2531,3,286,-52
50.2844,4,3529,0
50.3164,5,2050,11
50.3485,6,3452,92
50.3804,7,1910,-10
50.4124,8,2645,23
50.4443,9,1486,-14
50.4763,10,2213,-12
50.5083,11,2837,5
50.5403,12,1010,32
50.5897,13,2047,4
50.6363,14,1596,101
50.6682,15,1674,0
50.7003,16,1819,196
50.7322,17,957,46
50.7642,18,2020,8
50.7963,19,1557,-83
50.8283,20,1987,-16
50.8602,21,2053,-71
50.8922,22,1389,6
50.9242,23,2068,0
50.9563,24,1599,0
50.9882,25,1811,3
51.0365,3,287,-57
51.0681,4,3529,0
51.1002,5,2050,12
51.1321,6,3452,91
51.1641,7,1911,-10
51.1961,8,2646,23
51.2281,9,1486,-15
51.2601,10,2213,-14
51.2921,11,2837,5
51.324,12,1013,21
51.356,13,2046,3
51.3881,14,1595,101
51.4201,15,1674,0
51.4521,16,1821,170
51.484,17,956,52
51.516,18,2020,8
51.5479,19,1557,-84
51.58,20,2007,8
51.6119,21,2049,-40
51.644,22,1389,7
51.676,23,2068,-2
51.708,24,1599,0
51.74,25,1811,1
51.8043,3,287,-52
51.836,4,3529,0
51.8679,5,2050,12
51.8999,6,3452,96
51.9319,7,1910,-10
51.9639,8,2646,23
51.9958,9,1486,-15
52.0279,10,2213,-13
52.0598,11,2837,5
52.0918,12,1013,17
52.1238,13,2046,5
52.1558,14,1596,97
52.1878,15,1674,0
52.2198,16,1822,170
52.2518,17,957,54
52.2837,18,2020,8
52.3157,19,1557,-75
52.3478,20,2007,9
52.3798,21,2049,-34
52.4117,22,1393,169
52.4437,23,2068,0
52.4756,24,1599,0
52.5077,25,1811,3
52.5561,3,287,-54
52.5877,4,3529,0
52.6196,5,2049,13
52.6516,6,3451,92
52.6837,7,1911,-9
52.7156,8,2646,23
52.7476,9,1486,-14
52.7796,10,2213,-14
52.8116,11,2837,6
52.8436,12,1013,19
52.8755,13,2047,4
52.9076,14,1596,97
52.9396,15,1674,0
52.9715,16,1822,170
53.0035,17,957,49
53.0355,18,2020,8
53.0674,19,1557,-77
53.0995,20,2006,7
53.1315,21,2049,-37
53.1634,22,1393,168
53.1955,23,2068,-3
53.2275,24,1608,113
53.2594,25,1811,1
53.3078,3,287,-53
53.3394,4,3529,0
53.3714,5,2050,11
53.4034,6,3452,97
53.4354,7,1911,-9
53.4674,8,2646,22
53.4993,9,1486,-12
53.5313,10,2213,-7
53.5633,11,2838,5
53.5953,12,1030,64
53.6273,13,2047,7
53.6593,14,1596,97
53.6913,15,1674,0
53.7233,16,1825,127
53.7553,17,957,49
53.7873,18,2020,7
53.8192,19,1557,-80
53.8512,20,2009,9
53.8832,21,2049,-38
53.9153,22,1397,121
53.9472,23,2068,0
53.9792,24,1608,115
54.0112,25,1811,3
54.0595,3,286,-51
54.0911,4,3528,0
54.1231,5,2050,16
54.1551,6,3451,93
54.187,7,1910,-8
54.2191,8,2646,23
54.2511,9,1486,-12
54.283,10,2212,-8
54.315,11,2838,4
54.347,12,1031,66
54.379,13,2046,2
54.411,14,1609,207
54.443,15,1672,2
54.475,16,1825,128
54.507,17,957,47
54.539,18,2020,8
54.5712,19,1557,-75
54.603,20,2009,6
54.635,21,2049,-36
54.667,22,1397,113
54.6989,23,2068,-1
54.7309,24,1609,113
54.7629,25,1811,2
54.8113,3,286,-58
54.8429,4,3529,0
54.8749,5,2049,14
54.9069,6,3452,96
54.9388,7,1911,-13
54.9708,8,2646,22
55.0028,9,1485,-4
55.0348,10,2213,-12
55.0668,11,2838,4
55.0989,12,1032,47
55.1309,13,2047,8
55.1629,14,1610,198
55.1948,15,1672,2
55.2268,16,1827,107
55.2588,17,957,51
55.2908,18,2020,7
55.3227,19,1557,-74
55.3547,20,2022,72
55.3867,21,2049,-36
55.4187,22,1397,121
55.4507,23,2067,0
55.4826,24,1608,111
55.5147,25,1811,2
55.5631,3,286,-53
55.6172,4,3528,0
55.6426,5,2050,16
55.6746,6,3452,88
55.7066,7,1911,-11
55.7385,8,2646,22
55.7705,9,1485,-1
55.8025,10,2213,-15
55.8346,11,2838,4
55.8665,12,1035,34
55.8985,13,2046,4
55.9305,14,1610,206
55.9625,15,1672,2
55.9945,16,1828,92
56.0265,17,957,49
56.0585,18,2020,7
56.0904,19,1558,-67
56.1224,20,2022,81
56.1544,21,2048,-28
56.1865,22,1411,250
56.2184,23,2067,0
56.2504,24,1609,109
56.2824,25,1811,0
56.3307,3,286,-51
56.3624,4,3528,0
56.3943,5,2049,16
56.4263,6,3452,87
56.4583,7,1910,-8
56.4903,8,2646,21
56.5223,9,1485,-3
56.5543,10,2213,-15
56.5863,11,2838,4
56.6182,12,1036,35
56.6502,13,2046,8
56.6822,14,1610,188
56.7142,15,1672,2
56.7462,16,1828,99
56.7782,17,957,43
56.8102,18,2020,9
56.8422,19,1557,-70
56.8742,20,2022,78
56.9061,21,2048,-29
56.9381,22,1412,223
56.9701,23,2067,0
57.0021,24,1624,194
57.0341,25,1811,1
57.0826,3,286,-53
57.114,4,3529,0
57.146,5,2049,17
57.1781,6,3451,92
57.21,7,1910,-13
57.242,8,2646,22
57.274,9,1484,0
57.3059,10,2212,-11
57.3379,11,2838,4
57.3699,12,1051,117
57.402,13,2047,7
57.4339,14,1610,185
57.4659,15,1672,3
57.4979,16,1830,70
57.5299,17,957,48
57.5618,18,2020,6
57.5939,19,1557,-71
57.6258,20,2023,64
57.6579,21,2048,-30
57.6898,22,1415,206
57.7218,23,2067,0
57.7538,24,1624,192
57.7859,25,1811,2
57.8342,3,287,-51
57.8658,4,3528,0
57.8978,5,2049,16
57.9297,6,3452,87
57.9617,7,1911,-12
57.9937,8,2646,21
58.0257,9,1485,-3
58.0577,10,2213,-10
58.0896,11,2838,5
58.1216,12,1054,73
58.1536,13,2046,8
58.1857,14,1635,182
58.2176,15,1670,11
58.2497,16,1831,75
58.2816,17,957,51
58.3136,18,2020,7
58.3456,19,1557,-70
58.3776,20,2024,63
58.4096,21,2048,-34
58.4415,22,1415,208
58.4735,23,2066,0
58.5055,24,1628,138
58.5376,25,1811,2
58.586,3,286,-55
58.6175,4,3529,0
58.6495,5,2049,17
58.6814,6,3452,93
58.7135,7,1910,-11
58.7454,8,2646,23
58.7775,9,1485,-3
58.8094,10,2212,-12
58.8414,11,2838,4
58.8733,12,1055,71
58.9054,13,2046,6
58.9373,14,1636,190
58.9693,15,1670,10
59.0013,16,1831,75
59.0333,17,957,50
59.0653,18,2020,7
59.0973,19,1557,-69
59.1292,20,2028,119
59.1614,21,2048,-31
59.1935,22,1415,209
59.2251,23,2066,0
59.2572,24,1630,141
59.2892,25,1811,4
59.3376,3,286,-53
59.3692,4,3528,0
59.4012,5,2049,16
59.4332,6,3452,86
59.4652,7,1910,-10
59.4972,8,2646,22
59.5291,9,1484,-4
59.5611,10,2213,-14
59.5931,11,2838,5
59.6252,12,1057,49
59.6571,13,2046,9
59.6891,14,1637,183
59.7211,15,1670,10
59.7531,16,1832,69
59.7851,17,957,40
59.817,18,2020,7
59.849,19,1557,-67
59.881,20,2028,122
59.9132,21,2047,-29
59.9452,22,1432,300
59.9769,23,2066,0
60.009,24,1636,87
60.0409,25,1811,1
60.0898,3,286,-50
60.1211,4,3529,0
60.1529,5,2049,14
60.185,6,3452,94
60.2169,7,1911,-13
60.2489,8,2646,21
60.2809,9,1484,-5
60.3128,10,2213,-14
60.3448,11,2838,6
60.3768,12,1057,52
60.4089,13,2046,8
60.4408,14,1638,162
60.4728,15,1670,10
60.5049,16,1832,70
60.5369,17,957,43
60.5688,18,2020,7
60.6008,19,1557,-57
60.6328,20,2028,115
60.665,21,2047,-25
60.6972,22,1434,301
60.7294,23,2065,0
60.7607,24,1654,166
60.7928,25,1811,1
60.8411,3,286,-53
60.8726,4,3528,0
60.9046,5,2049,17
60.9366,6,3451,91
60.9686,7,1911,-9
61.0006,8,2646,-999
61.0592,9,1482,0
61.0965,10,2212,-9
61.1286,11,2838,4
61.1605,12,1071,140
61.1925,13,2046,8
61.2245,14,1638,153
61.2566,15,1670,11
61.2885,16,1833,50
61.3205,17,957,44
61.3525,18,2020,7
61.3845,19,1557,-70
61.4165,20,2030,90
61.4486,21,2047,-27
61.4807,22,1437,243
61.5124,23,2065,0
61.5444,24,1654,155
61.5765,25,1811,1
61.6248,3,286,-49
61.6564,4,3529,0
61.6884,5,2049,15
61.7204,6,3452,87
61.7524,7,1910,-11
61.7844,8,2646,21
61.8163,9,1482,0
61.8484,10,2212,-10
61.8803,11,2838,4
61.9123,12,1075,111
61.9443,13,2046,7
61.9763,14,1658,218
62.0083,15,1670,11
62.0402,16,1832,54
62.0723,17,957,41
62.1042,18,2020,7
62.1362,19,1557,-68
62.1683,20,2030,90
62.2005,21,2047,-26
62.2323,22,1437,243
62.2642,23,2065,0
62.2962,24,1655,132
62.3282,25,1812,3
62.3767,3,287,-54
62.4082,4,3529,0
62.4402,5,2049,16
62.4721,6,3451,86
62.5041,7,1910,-13
62.536,8,2646,21
62.568,9,1483,0
62.6001,10,2213,-10
62.6321,11,2838,4
62.6641,12,1079,77
62.696,13,2046,8
62.7281,14,1657,220
62.76,15,1670,11
62.7921,16,1834,49
62.8241,17,957,45
62.856,18,2020,8
62.888,19,1557,-65
62.92,20,2029,89
62.9522,21,2047,-27
62.9842,22,1453,318
63.016,23,2065,0
63.048,24,1659,92
63.0799,25,1811,5
63.1284,3,286,-50
63.1599,4,3529,0
63.1919,5,2049,17
63.2239,6,3452,87
63.2558,7,1910,-10
63.2878,8,2646,22
63.3199,9,1484,-1
63.3518,10,2212,-11
63.3839,11,2838,3
63.4159,12,1079,74
63.4478,13,2046,7
63.4798,14,1659,214
63.5118,15,1670,10
63.5438,16,1834,54
63.5758,17,957,45
63.6078,18,2020,7
63.6397,19,1557,-65
63.6718,20,2030,97
63.7038,21,2047,-18
63.736,22,1455,297
63.7678,23,2065,0
63.7997,24,1677,166
63.8317,25,1811,3
63.8802,3,286,-56
63.9117,4,3528,0
63.9437,5,2049,17
63.9757,6,3452,88
64.0077,7,1910,-10
64.0397,8,2646,22
64.0716,9,1481,0
64.1037,10,2212,-7
64.1357,11,2838,4
64.1676,12,1094,169
64.1996,13,2046,8
64.2316,14,1661,186
64.2635,15,1670,11
64.2955,16,1835,44
64.3275,17,957,44
64.3595,18,2020,7
64.3916,19,1557,-67
64.4235,20,2030,95
64.4557,21,2046,-25
64.4877,22,1460,258
64.5195,23,2065,0
64.5515,24,1677,164
64.5834,25,1811,2
64.6318,3,286,-49
64.6634,4,3528,0
64.6954,5,2049,17
64.7274,6,3452,86
64.7594,7,1911,-7
64.7914,8,2646,22
64.8234,9,1482,0
64.8553,10,2212,-9
64.8874,11,2837,4
64.9193,12,1098,139
64.9514,13,2046,8
64.9833,14,1680,232
65.0154,15,1670,8
65.0473,16,1835,47
65.0793,17,957,44
65.1113,18,2020,8
65.1433,19,1557,-68
65.1753,20,2030,93
65.2075,21,2046,-23
65.2397,22,1460,257
65.2713,23,2065,0
65.3033,24,1680,126
65.3353,25,1811,3
65.3835,3,286,-51
65.4152,4,3528,0
65.4472,5,2050,14
65.4792,6,3451,85
65.5112,7,1911,-10
65.5434,8,2646,22
65.5751,9,1483,0
65.6072,10,2212,-8
65.6391,11,2838,3
65.6712,12,1103,83
65.7032,13,2046,8
65.7352,14,1680,235
65.7671,15,1670,10
65.7991,16,1837,34
65.831,17,957,47
65.8631,18,2020,7
65.8952,19,1557,-67
65.9271,20,2030,90
65.9593,21,2047,-20
65.9913,22,1481,342
66.0235,23,2065,0
66.055,24,1683,99
66.087,25,1811,3
66.1353,3,286,-50
66.167,4,-1,0
66.2309,5,2049,16
66.2629,6,3452,86
66.2949,7,1910,-9
66.3268,8,2646,21
66.3588,9,1482,0
66.3908,10,2212,-9
66.4228,11,2838,3
66.4549,12,1103,82
66.4869,13,2046,9
66.5188,14,1680,226
66.5508,15,1670,10
66.5828,16,1836,37
66.6148,17,956,46
66.6468,18,2020,10
66.6787,19,1557,-64
66.7107,20,2030,95
66.743,21,2046,-16
66.7749,22,1483,290
66.8067,23,2065,0
66.8386,24,1701,196
66.8706,25,1811,4
66.919,3,286,-49
66.9507,4,3529,0
66.9827,5,2049,17
67.0146,6,3452,94
67.0466,7,1910,-11
67.0787,8,2646,21
67.1106,9,1481,0
67.1426,10,2211,-8
67.1746,11,2838,4
67.2079,12,1117,184
67.2385,13,2046,8
67.2705,14,1681,214
67.3025,15,1670,10
67.3345,16,1837,32
67.3665,17,957,45
67.3985,18,2020,7
67.4306,19,1557,-65
67.4625,20,2029,89
67.4946,21,2046,-24
67.5266,22,1487,227
67.5584,23,2065,0
67.5904,24,1702,179
67.6224,25,1811,3
67.6708,3,286,-52
67.7023,4,3529,0
67.7343,5,2049,17
67.7663,6,3452,85
67.7983,7,1910,-11
67.8303,8,2645,22
67.8623,9,1481,0
67.8943,10,2212,-10
67.9263,11,2837,4
67.9583,12,1122,139
67.9902,13,2046,8
68.0223,14,1703,254
68.0542,15,1670,10
68.0862,16,1837,33
68.1181,17,956,42
68.1502,18,2020,8
68.1822,19,1557,-69
68.2141,20,2030,90
68.2463,21,2046,-23
68.2784,22,1487,226
68.3102,23,2065,0
68.3421,24,1706,132
68.3742,25,1811,2
68.4224,3,286,-52
68.4541,4,3529,0
68.4861,5,2049,16
68.5181,6,3451,86
68.5501,7,1910,-9
68.582,8,2646,22
68.6141,9,1483,0
68.6459,10,2212,-10
68.678,11,2838,4
68.71,12,1125,103
68.742,13,2046,8
68.774,14,1703,256
68.806,15,1670,9
68.838,16,1838,25
68.87,17,957,48
68.9019,18,2020,7
68.9339,19,1557,-66
68.9658,20,2029,91
68.9983,21,2046,-24
69.0302,22,1501,358
69.0619,23,2065,0
69.0939,24,1707,111
69.1258,25,1811,2
69.1743,3,287,-50
69.2058,4,3529,0
69.2378,5,2049,16
69.2698,6,3452,87
69.3017,7,1910,-10
69.3337,8,2645,22
69.3657,9,1483,0
69.3977,10,2212,-10
69.4297,11,2838,4
69.4618,12,1125,106
69.4937,13,2046,8
69.5257,14,1706,232
69.5577,15,1670,10
69.5896,16,1838,27
69.6217,17,957,45
69.6537,18,2020,7
69.6857,19,1557,-66
69.7176,20,2030,99
69.7498,21,2046,-21
69.7819,22,1505,305
69.8136,23,2065,0
69.8456,24,1727,168
69.8775,25,1811,2
70.0061,3,286,-50
70.0378,4,3529,0
70.0696,5,2049,17
70.1016,6,3452,89
70.1337,7,1911,-8
70.1656,8,2646,21
70.1976,9,1481,0
70.2295,10,2210,-3
70.2614,11,2837,4
70.2935,12,1143,150
70.3254,13,2046,11
70.3574,14,1707,214
70.3895,15,1670,11
70.4214,16,1838,22
70.4534,17,957,45
70.4854,18,2020,8
70.5174,19,1557,-67
70.5494,20,2030,94
70.5816,21,2047,-22
70.6136,22,1511,242
70.6454,23,2065,0
70.6773,24,1727,166
70.7092,25,1811,5
70.7577,3,286,-51
70.7893,4,3528,0
70.8212,5,2049,17
70.8532,6,3452,89
70.8852,7,1910,-7
70.9172,8,2646,24
70.9492,9,1481,0
70.9812,10,2211,-7
71.0131,11,2837,5
71.0699,12,1146,134
71.0931,13,2046,8
71.1251,14,1730,246
71.1571,15,1669,17
71.189,16,1838,22
71.2211,17,957,43
71.253,18,2020,7
71.285,19,1557,-67
71.3169,20,2030,92
71.3493,21,2046,-25
71.3813,22,1511,242
71.4131,23,2064,0
71.4451,24,1731,129
71.477,25,1811,2
71.5256,3,287,-52
71.557,4,3528,0
71.589,5,2049,14
71.621,6,3451,86
71.6529,7,1910,-10
71.685,8,2646,23
71.7169,9,1482,0
71.7489,10,2212,-9
71.781,11,2838,6
71.8129,12,1152,104
71.8449,13,2046,10
71.877,14,1731,244
71.9089,15,1669,18
71.941,16,1838,23
71.9728,17,957,47
72.0047,18,2020,8
72.0368,19,1557,-67
72.0688,20,2030,95
72.101,21,2046,-23
72.1331,22,1526,353
72.1648,23,2065,0
72.1968,24,1733,102
72.2287,25,1811,0
72.2772,3,286,-52
72.3087,4,3528,0
72.3407,5,2049,15
72.3727,6,3452,85
72.4047,7,1910,-9
72.4366,8,2646,21
72.4686,9,1482,0
72.5008,10,2212,-11
72.5327,11,2837,6
72.5646,12,1152,105
72.5966,13,2046,7
72.6286,14,1731,232
72.6606,15,1669,17
72.6926,16,1838,24
72.7246,17,957,49
72.7566,18,2020,7
72.7885,19,1557,-67
72.8205,20,2030,99
72.8528,21,2047,-22
72.8853,22,1530,310
72.9165,23,2065,0
72.9485,24,1752,187
72.9805,25,1811,2
73.0289,3,287,-54
73.0605,4,3529,0
73.0925,5,2049,16
73.1245,6,3452,87
73.1565,7,1911,-12
73.1884,8,2646,25
73.2204,9,1481,2
73.2524,10,2210,-4
73.2844,11,2838,7
73.3164,12,1167,194
73.3484,13,2046,11
73.3804,14,1732,214
73.4124,15,1669,18
73.4443,16,1838,23
73.4763,17,957,47
73.5083,18,2020,8
73.5404,19,1557,-65
73.5723,20,2029,92
73.6047,21,2047,-23
73.6366,22,1536,238
73.6684,23,2065,0
73.7003,24,1753,177
73.7322,25,1811,1
73.7806,3,286,-50
73.8122,4,3529,0
73.8442,5,2049,16
73.8762,6,3452,87
73.9081,7,1910,-8
73.9402,8,2646,22
73.9722,9,1481,0
74.0042,10,2211,-7
74.0361,11,2838,6
74.0682,12,1169,176
74.1002,13,2046,8
74.1321,14,1753,252
74.1642,15,1669,19
74.1961,16,1838,25
74.2281,17,957,49
74.26,18,2020,7
74.292,19,1557,-67
74.324,20,2030,92
74.3562,21,2047,-23
74.3881,22,1536,237
74.42,23,2065,0
74.4519,24,1755,140
74.484,25,1811,3
74.5325,3,287,-50
74.5639,4,3529,0
74.596,5,2049,15
74.6279,6,3452,87
74.66,7,1910,-11
74.6919,8,2646,23
74.7239,9,1482,0
74.7559,10,2212,-9
74.7879,11,2838,6
74.8199,12,1174,129
74.8519,13,2046,9
74.8839,14,1753,254
74.9158,15,1669,16
74.9479,16,1839,21
74.9799,17,957,50
75.0118,18,2020,7
75.0438,19,1557,-62
75.0761,20,2029,96
75.108,21,2046,-22
75.1399,22,1549,360
75.1718,23,2065,0
75.2037,24,1757,134
75.2357,25,1811,2
75.2841,3,286,-50
75.3156,4,3529,0
75.3476,5,2049,14
75.3797,6,3452,85
75.4117,7,1911,-9
75.4437,8,2646,22
75.4757,9,1482,0
75.5076,10,2212,-10
75.5396,11,2837,8
75.5716,12,1174,129
75.6036,13,2046,8
75.6356,14,1754,251
75.6676,15,1669,18
75.6997,16,1839,27
75.7316,17,957,46
75.7636,18,2020,7
75.7957,19,1557,-63
75.8277,20,2030,96
75.8597,21,2047,-22
75.892,22,1553,319
75.9236,23,2065,0
75.9555,24,1776,194
75.9876,25,1811,0
76.0361,3,286,-49
76.0676,4,3529,0
76.0994,5,2049,14
76.1315,6,3452,87
76.1634,7,1910,-8
76.1956,8,2646,22
76.2275,9,1480,3
76.2594,10,2210,0
76.2914,11,2838,4
76.3234,12,1189,214
76.3554,13,2046,10
76.3873,14,1755,246
76.4193,15,1669,18
76.4513,16,1839,20
76.4833,17,-1,49
76.5473,18,2020,7
76.5792,19,1557,-66
76.6113,20,2030,93
76.6434,21,2046,-22
76.6754,22,1558,272
76.7072,23,2065,0
76.7392,24,1776,189
76.7712,25,1811,2
76.8194,3,286,-51
76.8512,4,3528,0
76.8831,5,2049,15
76.9152,6,3452,87
76.9472,7,1910,-8
76.9792,8,2646,23
77.0112,9,1481,0
77.0431,10,2211,-8
77.0751,11,2838,5
77.107,12,1192,183
