time,motor,position,current
76.2931,7,1910,-9
76.325,9,1480,7
76.3571,10,2202,34
76.3889,11,2845,-7
76.421,12,1658,105
76.4532,13,2046,8
76.485,14,1995,14
76.5169,15,1887,65
76.5489,16,1841,10
76.581,17,961,25
76.6129,18,2022,0
76.6449,19,1556,-46
76.6769,20,2046,3
76.7091,21,2047,-32
76.7411,22,1975,56
76.7729,23,2065,0
76.8048,24,2036,-8
76.8368,25,1976,16
76.8851,3,284,-46
76.9168,4,3529,0
76.9488,5,2055,-2
76.9808,6,3458,47
77.0127,7,1911,-12
77.0447,9,1480,7
77.0767,10,2202,30
77.1087,11,2845,-6
77.1407,12,1658,107
77.1728,13,2046,9
77.2048,14,1997,0
77.237,15,1889,63
77.2687,16,1841,16
77.3007,17,961,25
77.3327,18,2022,0
77.3646,19,1556,-39
77.3967,20,2047,0
77.4287,21,2048,-31
77.4608,22,1977,43
77.4925,23,2065,0
77.5245,24,2036,-5
77.5565,25,2017,32
